"replication","weight","speed","surface_roughness"
1,0.275,100,117.178883359161
2,0.275,100,105.069047828318
3,0.275,100,106.74745571085
1,0.3,100,106.446538122958
2,0.3,100,110.176083811637
3,0.3,100,112.210996576383
1,0.325,100,96.9508725961731
2,0.325,100,88.0337933696185
3,0.325,100,87.5293002902284
1,0.35,100,101.889053185966
2,0.35,100,88.3694973500198
3,0.35,100,81.0976380549772
1,0.375,100,94.1988099899163
2,0.375,100,111.172188523201
3,0.375,100,107.220274569811
1,0.4,100,88.9521303859371
2,0.4,100,79.3073538537801
3,0.4,100,92.7208243144388
1,0.425,100,82.9819912137764
2,0.425,100,93.7207387603716
3,0.425,100,90.6305206539505
1,0.45,100,105.583878577261
2,0.45,100,92.7320417937278
3,0.45,100,88.9590604168827
1,0.475,100,72.653264003535
2,0.475,100,74.4751860361241
3,0.475,100,83.4732081597769
1,0.5,100,77.6115651452114
2,0.5,100,80.4294283432344
3,0.5,100,71.7430498167698
