"replication","weight","speed","surface_roughness"
2,0.275,100,97.811620395144
3,0.275,100,108.98142009046
1,0.3,100,114.915336826921
2,0.3,100,104.93136916517
3,0.3,100,103.589502264897
1,0.325,100,108.356315752532
2,0.325,100,89.1591428086395
3,0.325,100,103.022521171247
1,0.35,100,100.793162346934
2,0.35,100,107.384051371075
3,0.35,100,89.6136048624919
1,0.375,100,93.5854453382233
2,0.375,100,91.8173246993698
3,0.375,100,100.433445522753
1,0.4,100,88.5090472824038
2,0.4,100,84.5572726671678
3,0.4,100,94.7634667065274
1,0.425,100,94.2790545221462
2,0.425,100,85.8457644944056
3,0.425,100,82.6282731202951
1,0.45,100,85.2554842850825
2,0.45,100,87.1112608381731
3,0.45,100,94.076769787702
1,0.475,100,85.3501695102379
2,0.475,100,70.805261945537
3,0.475,100,77.9279877721254
1,0.5,100,72.7912194271376
2,0.5,100,80.8989648964882
3,0.5,100,91.6842648539715
